RESULT_COUNT: 3074,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
CORI,CORI:US,BBG000Q5S614,2017-02-27,3.8,3.9,3.75,3.83,92424.0,0.0,1.0,3.8,3.9,3.75,3.83,92424.0
CORT,CORT:US,BBG000BKJG33,2017-02-27,8.84,9.32,8.84,9.03,1033195.0,0.0,1.0,8.84,9.32,8.84,9.03,1033195.0
COST,COST:UW,BBG000F6HLL1,2017-02-27,177.33,177.85,176.55,177.62,2340564.0,0.0,1.0,169.924173926361,170.422457186056,169.176749036819,170.202062667345,2340564.0
COUP,COUP:UW,BBG00DS5D1B0,2017-02-27,26.4,26.59,26.0,26.23,97943.0,0.0,1.0,26.4,26.59,26.0,26.23,97943.0
COVS,COVS:UW,BBG004KB47B2,2017-02-27,2.0,2.025,1.9,2.0,65785.0,0.0,1.0,2.0,2.025,1.9,2.0,65785.0
COWN,COWN:UW,BBG000ND24Y7,2017-02-27,14.55,14.7,14.4,14.5,219456.0,0.0,1.0,14.55,14.7,14.4,14.5,219456.0
COWNL,COWNL:UW,,2017-02-27,26.9334,26.9334,26.9334,26.9334,80.0,0.0,1.0,26.9334,26.9334,26.9334,26.9334,80.0
COYN,COYN:UW,BBG000RQQ8P9,2017-02-27,0.36,0.3648,0.34,0.357,290458.0,0.0,1.0,0.36,0.3648,0.34,0.357,290458.0
CPAA,CPAA:US,BBG00DR3NK78,2017-02-27,10.59,10.59,10.59,10.59,100.0,0.0,1.0,10.59,10.59,10.59,10.59,100.0
CPAAU,CPAAU:US,BBG00D5RN3W9,2017-02-27,11.1,11.2,10.99,11.2,11200.0,0.0,1.0,11.1,11.2,10.99,11.2,11200.0
CPAAW,CPAAW:US,BBG00DR3NMC8,2017-02-27,2.5,2.5,2.5,2.5,0.0,0.0,1.0,2.5,2.5,2.5,2.5,0.0
CPAH,CPAH:US,BBG000J8K2L1,2017-02-27,2.5692,2.58,2.51,2.552,5300.0,0.0,1.0,2.5692,2.58,2.51,2.552,5300.0
CPHC,CPHC:US,BBG000DDDZS4,2017-02-27,10.45,10.75,10.45,10.7,627.0,0.0,1.0,10.3449810125324,10.6419661133706,10.3449810125324,10.5924685965643,627.0
CPIX,CPIX:UW,BBG000R93SB3,2017-02-27,5.67,5.71,5.4,5.7,11494.0,0.0,1.0,5.67,5.71,5.4,5.7,11494.0
CPLA,CPLA:UW,BBG000G5TLW7,2017-02-27,75.95,77.05,75.9,76.7,49774.0,0.0,1.0,75.1907421439305,76.2797456509525,75.1412419845204,75.9332445350819,49774.0
CPLP,CPLP:UW,BBG000PR3BZ6,2017-02-27,3.31,3.37,3.26,3.29,557672.0,0.0,1.0,3.16497357334355,3.22234469551896,3.11716430486404,3.14584986595174,557672.0
CPRT,CPRT:UW,BBG000BMB210,2017-02-27,59.0,59.55,58.85,59.52,495594.0,0.0,1.0,14.75,14.8875,14.7125,14.88,1982376.0
CPRX,CPRX:US,BBG000GZDC67,2017-02-27,1.1,1.13,1.1,1.13,229829.0,0.0,1.0,1.1,1.13,1.1,1.13,229829.0
CPSH,CPSH:US,BBG000BG6NH6,2017-02-27,1.51,1.54,1.46,1.53,15899.0,0.0,1.0,1.51,1.54,1.46,1.53,15899.0
CPSI,CPSI:UW,BBG000BHYN74,2017-02-27,26.75,27.15,26.5,27.0,122608.0,0.0,1.0,26.5928781204112,26.9905286343612,26.3443465491924,26.84140969163,122608.0
CPSS,CPSS:US,BBG000BGHGF1,2017-02-27,5.06,5.31,5.06,5.25,51560.0,0.0,1.0,5.06,5.31,5.06,5.25,51560.0
CPST,CPST:US,BBG000BB0C78,2017-02-27,0.75,0.7525,0.71,0.7478,144393.0,0.0,1.0,0.75,0.7525,0.71,0.7478,144393.0
CPTA,CPTA:UW,BBG004MYLJ43,2017-02-27,14.65,14.65,14.08,14.19,91687.0,0.0,1.0,13.97620902208,13.97620902208,13.4324247802653,13.5373655988611,91687.0
CRAI,CRAI:UW,BBG000C1MCQ4,2017-02-27,36.88,37.34,36.42,36.54,27386.0,0.0,1.0,36.7292936368943,37.1874138937537,36.271173380035,36.3906830122592,27386.0
CRAY,CRAY:UW,BBG000BJ7BF7,2017-02-27,21.0,21.45,20.8,21.25,469200.0,0.0,1.0,21.0,21.45,20.8,21.25,469200.0
CRBP,CRBP:US,BBG0078PJKQ7,2017-02-27,8.7,9.25,8.55,9.1,1303466.0,0.0,1.0,8.7,9.25,8.55,9.1,1303466.0
CRDS,CRDS:US,BBG000BMFNL8,2017-02-27,3.73,3.9,3.6845,3.9,6891.0,0.0,1.0,3.73,3.9,3.6845,3.9,6891.0
CRDT,CRDT:US,BBG004335309,2017-02-27,74.5475,74.5475,74.5475,74.5475,108.0,0.0,1.0,73.5404077558004,73.5404077558004,73.5404077558004,73.5404077558004,108.0
CREE,CREE:UW,BBG000BG1FT5,2017-02-27,27.3,27.54,27.1327,27.53,704941.0,0.0,1.0,27.3,27.54,27.1327,27.53,704941.0
CREG,CREG:US,BBG000BSP4V5,2017-02-27,1.68,1.8,1.68,1.72,2004.0,0.0,1.0,1.68,1.8,1.68,1.72,2004.0
CRESY,CRESY:UW,BBG000J4P6C6,2017-02-27,18.38,18.7699,18.25,18.65,43430.0,0.0,1.0,18.38,18.7699,18.25,18.65,43430.0
CRIS,CRIS:US,BBG000C1GTC9,2017-02-27,2.37,2.45,2.33,2.4,426963.0,0.0,1.0,2.37,2.45,2.33,2.4,426963.0
CRME,CRME:US,BBG000BXLJN4,2017-02-27,3.03,3.07,3.0,3.05,54663.0,0.0,1.0,3.03,3.07,3.0,3.05,54663.0
CRMT,CRMT:UW,BBG000CM7ZL9,2017-02-27,31.85,32.35,31.4,32.2,98737.0,0.0,1.0,31.85,32.35,31.4,32.2,98737.0
CRNT,CRNT:UW,BBG000D0STG3,2017-02-27,3.66,3.68,3.61,3.66,689680.0,0.0,1.0,3.66,3.68,3.61,3.66,689680.0
CROX,CROX:UW,BBG000BLYJ29,2017-02-27,6.66,6.8,6.55,6.71,1536732.0,0.0,1.0,6.66,6.8,6.55,6.71,1536732.0
CRSP,CRSP:US,BBG00DBBGRX1,2017-02-27,18.03,19.95,18.0,19.95,122054.0,0.0,1.0,18.03,19.95,18.0,19.95,122054.0
CRTN,CRTN:US,BBG000C29WB9,2017-02-27,1.1,1.14,1.0529,1.14,114775.0,0.0,1.0,1.1,1.14,1.0529,1.14,114775.0
CRTO,CRTO:UW,BBG005938PW3,2017-02-27,47.61,49.67,47.3,49.51,1146438.0,0.0,1.0,47.61,49.67,47.3,49.51,1146438.0
CRUS,CRUS:UW,BBG000C1DS52,2017-02-27,55.6,55.71,54.8,55.69,1423302.0,0.0,1.0,55.6,55.71,54.8,55.69,1423302.0
CRVL,CRVL:UW,BBG000CVM930,2017-02-27,41.1,41.85,41.1,41.55,36387.0,0.0,1.0,41.1,41.85,41.1,41.55,36387.0
CRVS,CRVS:US,BBG009F0TGH8,2017-02-27,13.57,14.93,13.45,14.8,101242.0,0.0,1.0,13.57,14.93,13.45,14.8,101242.0
CRWS,CRWS:US,BBG000HHH6J1,2017-02-27,7.75,8.25,7.75,8.1,92873.0,0.0,1.0,7.58729884798302,8.07680199946579,7.58729884798302,7.92995105402096,92873.0
CRZO,CRZO:UW,BBG000BXZFS2,2017-02-27,31.78,32.86,31.72,32.68,1366877.0,0.0,1.0,31.78,32.86,31.72,32.68,1366877.0
CSA,CSA:US,BBG009K7KXC4,2017-02-27,41.71,42.23,41.71,42.23,3199.0,0.0,1.0,41.520898902341,42.0385413724733,41.520898902341,42.0385413724733,3199.0
CSB,CSB:US,BBG009K7L981,2017-02-27,41.119,41.21,41.0401,41.12,10374.0,0.0,1.0,40.5925894373953,40.6824244440541,40.5146995250285,40.5935766352707,10374.0
CSBK,CSBK:UW,BBG000BVL5C0,2017-02-27,16.28,16.32,16.22,16.28,42635.0,0.0,1.0,15.9743213621422,16.0135703089779,15.9154479418886,15.9743213621422,42635.0
CSBR,CSBR:US,BBG000BYGPJ9,2017-02-27,3.3,3.63,3.3,3.45,300963.0,0.0,1.0,3.3,3.63,3.3,3.45,300963.0
CSCO,CSCO:UW,BBG000C3JBN9,2017-02-27,34.21,34.32,34.12,34.26,15625416.0,0.0,1.0,33.6023779234157,33.7104241546807,33.5139764614716,33.651489846718,15625416.0
CSF,CSF:US,BBG006X184L7,2017-02-27,41.0984,41.13,40.92,41.13,4055.0,0.0,1.0,40.9141783722427,40.9456367267422,40.7365780417771,40.9456367267422,4055.0
CSFL,CSFL:UW,BBG000BC2S97,2017-02-27,25.05,25.15,24.85,25.0,256006.0,0.0,1.0,24.932335900843,25.0318661838803,24.7332753347684,24.8825707593243,256006.0
CSGP,CSGP:UW,BBG000D7KY11,2017-02-27,201.5,204.125,198.52,203.99,317164.0,0.0,1.0,201.5,204.125,198.52,203.99,317164.0
CSGS,CSGS:UW,BBG000G3W483,2017-02-27,39.83,40.35,39.08,39.97,418770.0,0.0,1.0,39.4362227553448,39.9510818021131,38.6936375917368,39.5748386525517,418770.0
CSII,CSII:UW,BBG000NWQLJ8,2017-02-27,27.8,28.875,27.73,28.54,854287.0,0.0,1.0,27.8,28.875,27.73,28.54,854287.0
CSIQ,CSIQ:UW,BBG000K1JMX9,2017-02-27,14.74,15.15,14.5,15.13,1143635.0,0.0,1.0,14.74,15.15,14.5,15.13,1143635.0
CSOD,CSOD:UW,BBG0016X4Y81,2017-02-27,42.08,42.84,42.04,42.65,498271.0,0.0,1.0,42.08,42.84,42.04,42.65,498271.0
CSPI,CSPI:US,BBG000BGH994,2017-02-27,9.25,9.25,8.25,8.38,72221.0,0.0,1.0,9.04221098085677,9.04221098085677,8.06467465860198,8.19175438049511,72221.0
CSQ,CSQ:UW,BBG000BT5114,2017-02-27,11.15,11.23,11.129,11.21,294816.0,0.0,1.0,10.7572436147427,10.8344256317095,10.7369833352889,10.8151301274678,294816.0
CSTE,CSTE:UW,BBG002NJVNB1,2017-02-27,33.45,34.0,33.2,33.75,146567.0,0.0,1.0,33.45,34.0,33.2,33.75,146567.0
CSTR,CSTR:UW,BBG00DQ9R913,2017-02-27,19.2,19.95,19.05,19.85,42685.0,0.0,1.0,19.2,19.95,19.05,19.85,42685.0
CSWC,CSWC:UW,BBG000BGJJK7,2017-02-27,16.32,16.84,16.2469,16.3,12966.0,0.0,1.0,15.6662674723932,16.1654377595038,15.5960956493398,15.6470686151967,12966.0
CSWI,CSWI:UW,BBG007NLG576,2017-02-27,37.2,37.45,36.95,37.4,45743.0,0.0,1.0,37.2,37.45,36.95,37.4,45743.0
CSX,CSX:UW,BBG000BGK1N1,2017-02-27,48.28,48.8053,47.99,48.71,8619027.0,0.0,1.0,48.1017134416544,48.625073633678,47.8127843426883,48.5301255539143,8619027.0
CTAS,CTAS:UW,BBG000H40GL3,2017-02-27,118.89,119.25,118.55,119.11,248953.0,0.0,1.0,118.89,119.25,118.55,119.11,248953.0
CTBI,CTBI:UW,BBG000F4LJ81,2017-02-27,46.7,46.8,45.95,46.55,72028.0,0.0,1.0,46.0405679063761,46.1391558462185,45.3011583575585,45.8926859966126,72028.0
CTG,CTG:UW,BBG000JD3P01,2017-02-27,5.85,6.3263,5.76,5.96,137705.0,0.0,1.0,5.85,6.3263,5.76,5.96,137705.0
CTHR,CTHR:UW,BBG000BW0G91,2017-02-27,1.15,1.15,1.1,1.15,9615.0,0.0,1.0,1.15,1.15,1.1,1.15,9615.0
CTIB,CTIB:US,BBG000BHFWZ4,2017-02-27,6.1412,6.43,6.11,6.15,1941.0,0.0,1.0,6.1412,6.43,6.11,6.15,1941.0
CTIC,CTIC:US,BBG000GPLT81,2017-02-27,4.28,4.45,4.28,4.44,76438.0,0.0,1.0,4.28,4.45,4.28,4.44,76438.0
CTMX,CTMX:UW,BBG009XQWFM3,2017-02-27,11.58,12.58,11.57,12.31,217421.0,0.0,1.0,11.58,12.58,11.57,12.31,217421.0
CTRE,CTRE:UW,BBG006H11HN1,2017-02-27,15.75,15.91,15.68,15.79,476285.0,0.0,1.0,15.75,15.91,15.68,15.79,476285.0
CTRL,CTRL:UW,BBG004WB53S9,2017-02-27,15.5,16.02,15.225,15.52,371868.0,0.0,1.0,15.5,16.02,15.225,15.52,371868.0
CTRN,CTRN:UW,BBG000BRM5Q3,2017-02-27,17.33,17.41,17.1,17.12,151280.0,0.0,1.0,17.2557020364416,17.335359056806,17.0266881028939,17.046602357985,151280.0
CTRP,CTRP:UW,BBG000CWMB24,2017-02-27,48.31,48.5,47.8,48.28,4558839.0,0.0,1.0,48.31,48.5,47.8,48.28,4558839.0
CTRV,CTRV:US,BBG005Y0S0J9,2017-02-27,1.53,1.53,1.41,1.47,332511.0,0.0,1.0,1.53,1.53,1.41,1.47,332511.0
CTSH,CTSH:UW,BBG000BBF443,2017-02-27,59.49,59.67,59.11,59.58,4908486.0,0.0,1.0,59.3530735000767,59.5326591990179,58.9739481356452,59.4428663495473,4908486.0
CTSO,CTSO:US,BBG000C3P8V0,2017-02-27,5.55,5.6,5.2,5.6,126489.0,0.0,1.0,5.55,5.6,5.2,5.6,126489.0
CTWS,CTWS:UW,BBG000BGNK10,2017-02-27,55.76,56.29,55.35,56.26,30645.0,0.2825,1.0,55.4473467464543,55.9743749705508,55.0396456674363,55.9445431842812,30645.0
CTXS,CTXS:UW,BBG000FQ9611,2017-02-27,80.13,80.34,79.555,80.16,769778.0,0.0,1.0,80.13,80.34,79.555,80.16,769778.0
CUBA,CUBA:US,BBG000CGFS75,2017-02-27,6.73,6.87,6.73,6.82,13660.0,0.0,1.0,6.73,6.87,6.73,6.82,13660.0
CUBN,CUBN:US,BBG000Q8QBC7,2017-02-27,22.1,22.1,21.75,21.9,3667.0,0.0,1.0,21.9908641975309,21.9908641975309,21.6425925925926,21.7918518518518,3667.0
CUI,CUI:US,BBG000FX80Q3,2017-02-27,6.45,6.45,6.3,6.37,25389.0,0.0,1.0,6.45,6.45,6.3,6.37,25389.0
CUNB,CUNB:US,BBG000BL8PX0,2017-02-27,39.3,39.7,39.3,39.45,35452.0,0.0,1.0,39.3,39.7,39.3,39.45,35452.0
CUR,CUR:US,BBG000QG4DJ2,2017-02-27,3.87,4.38,3.85,4.3,348627.0,0.0,1.0,3.87,4.38,3.85,4.3,348627.0
CUTR,CUTR:UW,BBG000BBS4N8,2017-02-27,20.45,21.35,20.4,21.15,75987.0,0.0,1.0,20.45,21.35,20.4,21.15,75987.0
CVBF,CVBF:UW,BBG000JTYS97,2017-02-27,23.72,24.0,23.64,23.96,464075.0,0.0,1.0,23.4443289276204,23.7210748002905,23.3652586782861,23.6815396756233,464075.0
CVCO,CVCO:UW,BBG000K4Y7N0,2017-02-27,115.1,120.0,115.1,119.6,62106.0,0.0,1.0,115.1,120.0,115.1,119.6,62106.0
CVCY,CVCY:US,BBG000MZYM65,2017-02-27,21.84,21.87,21.42,21.48,29862.0,0.0,1.0,21.7807058823529,21.8106244343891,21.3618461538462,21.4216832579186,29862.0
CVGI,CVGI:UW,BBG000PZ1609,2017-02-27,6.15,6.33,6.15,6.23,209773.0,0.0,1.0,6.15,6.33,6.15,6.23,209773.0
CVGW,CVGW:UW,BBG000BGPZX0,2017-02-27,57.3,58.25,56.85,58.2,207472.0,0.0,1.0,57.3,58.25,56.85,58.2,207472.0
CVLT,CVLT:UW,BBG000BG8N20,2017-02-27,50.3,50.6,49.3,50.0,321617.0,0.0,1.0,50.3,50.6,49.3,50.0,321617.0
CVLY,CVLY:US,BBG000BRYD38,2017-02-27,26.82,26.85,26.21,26.41,4868.0,0.0,1.0,26.5614615828059,26.5911723899455,25.957341837634,26.1554138852313,4868.0
CVTI,CVTI:UW,BBG000DNYWY9,2017-02-27,19.99,20.32,19.705,20.16,57247.0,0.0,1.0,19.99,20.32,19.705,20.16,57247.0
CVV,CVV:US,BBG000DVVTH0,2017-02-27,9.93,10.14,9.8419,9.88,4714.0,0.0,1.0,9.93,10.14,9.8419,9.88,4714.0
CWAY,CWAY:US,BBG0058LMNC5,2017-02-27,16.95,16.95,16.9,16.95,7469.0,0.0,1.0,16.95,16.95,16.9,16.95,7469.0
CWBC,CWBC:US,BBG000JF5K69,2017-02-27,10.35,10.4,10.35,10.4,1970.0,0.0,1.0,10.308764940239,10.3585657370518,10.308764940239,10.3585657370518,1970.0
CWCO,CWCO:UW,BBG000K8R7C1,2017-02-27,10.35,10.5,10.35,10.5,55574.0,0.0,1.0,10.2195627004511,10.3676723048055,10.2195627004511,10.3676723048055,55574.0
CWST,CWST:UW,BBG000BT0TV5,2017-02-27,11.71,11.9975,11.65,11.79,182699.0,0.0,1.0,11.71,11.9975,11.65,11.79,182699.0
CXDC,CXDC:US,BBG000S23CB2,2017-02-27,4.75,4.75,4.7,4.75,32623.0,0.0,1.0,4.75,4.75,4.7,4.75,32623.0
CXRX,CXRX:UW,BBG005S9P7T4,2017-02-27,2.28,2.3499,2.22,2.29,602608.0,0.0,1.0,2.28,2.3499,2.22,2.29,602608.0
CXSE,CXSE:US,BBG003D52F83,2017-02-27,55.5,55.5,55.5,55.5,36.0,0.0,1.0,55.5,55.5,55.5,55.5,36.0
CY,CY:UW,BBG000BXNT14,2017-02-27,12.71,13.1,12.685,13.1,5180718.0,0.0,1.0,12.5098595381424,12.8937183280618,12.4852532054552,12.8937183280618,5180718.0
CYAD,CYAD:US,BBG008QQ53D0,2017-02-27,22.53,22.61,22.36,22.36,11973.0,0.0,1.0,22.53,22.61,22.36,22.36,11973.0
CYAN,CYAN:US,BBG000BGT4D7,2017-02-27,4.3,4.3,4.174,4.3,2048.0,0.0,1.0,4.3,4.3,4.174,4.3,2048.0
CYBE,CYBE:US,BBG000BGTWX3,2017-02-27,33.75,35.05,33.55,34.75,202785.0,0.0,1.0,33.75,35.05,33.55,34.75,202785.0
CYBR,CYBR:UW,BBG006Q52SY5,2017-02-27,50.45,50.82,50.02,50.6,459181.0,0.0,1.0,50.45,50.82,50.02,50.6,459181.0
CYCC,CYCC:US,BBG000CT3XM2,2017-02-27,3.9,3.9,3.16,3.42,120745.0,0.0,1.0,3.9,3.9,3.16,3.42,120745.0
CYCCP,CYCCP:UW,,2017-02-27,5.74,5.74,5.74,5.74,40.0,0.0,1.0,5.74,5.74,5.74,5.74,40.0
CYHHZ,CYHHZ:US,BBG005XR43D7,2017-02-27,0.0073,0.0089,0.0072,0.008,444797.0,0.0,1.0,0.0073,0.0089,0.0072,0.008,444797.0
CYNO,CYNO:UW,BBG000MGM022,2017-02-27,66.3,66.35,66.25,66.3,690120.0,0.0,1.0,66.3,66.35,66.25,66.3,690120.0
CYOU,CYOU:UW,BBG000BGRHS4,2017-02-27,27.4,27.75,27.22,27.4,176606.0,0.0,1.0,27.4,27.75,27.22,27.4,176606.0
CYRN,CYRN:US,BBG000D3NWB0,2017-02-27,2.1,2.1,1.95,2.1,105497.0,0.0,1.0,2.1,2.1,1.95,2.1,105497.0
CYRX,CYRX:US,BBG000PNTXP0,2017-02-27,3.3,3.4,3.1799,3.4,45447.0,0.0,1.0,3.3,3.4,3.1799,3.4,45447.0
CYRXW,CYRXW:US,BBG009NY1RX3,2017-02-27,0.8,0.9,0.8,0.9,19400.0,0.0,1.0,0.8,0.9,0.8,0.9,19400.0
CYTK,CYTK:UW,BBG000F0TJX3,2017-02-27,10.2,10.9,10.2,10.85,248431.0,0.0,1.0,10.2,10.9,10.2,10.85,248431.0
CYTR,CYTR:US,BBG000BGVF58,2017-02-27,0.42,0.435,0.42,0.428,1375013.0,0.0,1.0,0.42,0.435,0.42,0.428,1375013.0
CYTX,CYTX:US,BBG000C1Z086,2017-02-27,1.72,1.79,1.72,1.75,142687.0,0.0,1.0,1.72,1.79,1.72,1.75,142687.0
CYTXW,CYTXW:US,BBG00D334TM9,2017-02-27,0.7035,0.7125,0.6779,0.6978,1501.0,0.0,1.0,0.7035,0.7125,0.6779,0.6978,1501.0
CZFC,CZFC:US,BBG000CQXYP0,2017-02-27,20.0,20.0,20.0,20.0,113.0,0.0,1.0,19.921760391198,19.921760391198,19.921760391198,19.921760391198,113.0
CZNC,CZNC:US,BBG000BRW8B2,2017-02-27,23.58,24.0,23.58,23.7,17088.0,0.0,1.0,23.0608780693797,23.4716316227784,23.0608780693797,23.1782362274936,17088.0
CZR,CZR:UW,BBG0017T99X1,2017-02-27,9.15,9.5,9.0,9.45,1527367.0,0.0,1.0,9.15,9.5,9.0,9.45,1527367.0
CZWI,CZWI:US,BBG000NFKDB7,2017-02-27,12.69,12.74,12.69,12.7,10401.0,0.0,1.0,12.5321150855365,12.5814930015552,12.5321150855365,12.5419906687403,10401.0
DAIO,DAIO:US,BBG000BGWTV8,2017-02-27,5.3,5.3,5.11,5.2,164931.0,0.0,1.0,5.3,5.3,5.11,5.2,164931.0
DAKT,DAKT:UW,BBG000BMCJS3,2017-02-27,9.75,9.79,9.5406,9.76,169586.0,0.0,1.0,9.60827959485673,9.64769817780999,9.40192331309642,9.61813424059504,169586.0
DARE,DARE:US,BBG001J2P362,2017-02-27,1.25,1.4,1.25,1.36,822363.0,0.0,1.0,12.5,14.0,12.5,13.6,82236.3
DAVE,DAVE:UW,BBG000HGC0M7,2017-02-27,5.9,5.9,5.5,5.85,59982.0,0.0,1.0,5.9,5.9,5.5,5.85,59982.0
DAX,DAX:US,BBG007DJQ2Y8,2017-02-27,26.14,26.1562,26.02,26.15,2531.0,0.0,1.0,26.14,26.1562,26.02,26.15,2531.0
DBVT,DBVT:UW,BBG0076D3TP5,2017-02-27,35.19,36.34,35.12,36.16,190808.0,0.0,1.0,35.19,36.34,35.12,36.16,190808.0
DCIX,DCIX:UW,BBG001CPV7F2,2017-02-27,2.55,2.5595,2.46,2.5,166984.0,0.0,1.0,107.1,107.499,103.32,105.0,3975.80952380952
DCOM,DCOM:UW,BBG000JX4QZ6,2017-02-27,21.7,21.85,21.55,21.7,118219.0,0.0,1.0,21.544920877999,21.6938489025013,21.3959928534967,21.544920877999,118219.0
DCTH,DCTH:US,BBG000BY2VF5,2017-02-27,0.164,0.17,0.1406,0.141,9536086.0,0.0,1.0,0.164,0.17,0.1406,0.141,9536086.0
DDBI,DDBI:US,BBG00BRDKNR5,2017-02-27,25.24,25.26,25.2376,25.2376,304.0,0.0,1.0,25.24,25.26,25.2376,25.2376,304.0
DELT,DELT:US,BBG009BDTPH4,2017-02-27,1.43,1.45,1.35,1.45,183710.0,0.0,1.0,1.43,1.45,1.35,1.45,183710.0
DELTW,DELTW:US,BBG0049FJ7J2,2017-02-27,0.0799,0.0799,0.079,0.0799,7600.0,0.0,1.0,0.0799,0.0799,0.079,0.0799,7600.0
DENN,DENN:US,BBG000BC09P3,2017-02-27,12.72,12.82,12.62,12.65,326060.0,0.0,1.0,12.72,12.82,12.62,12.65,326060.0
DEPO,DEPO:UW,BBG000C1TWG4,2017-02-27,16.22,16.58,16.03,16.575,1796124.0,0.0,1.0,16.22,16.58,16.03,16.575,1796124.0
DERM,DERM:UW,BBG0071NFXH5,2017-02-27,33.11,34.38,33.05,34.18,367563.0,0.0,1.0,33.11,34.38,33.05,34.18,367563.0
DEST,DEST:UW,BBG000BHCKG4,2017-02-27,5.25,5.4336,5.15,5.29,16281.0,0.0,1.0,5.25,5.4336,5.15,5.29,16281.0
DFBG,DFBG:US,BBG000C4Y8X6,2017-02-27,2.15,2.45,2.05,2.35,73375.0,0.0,1.0,2.15,2.45,2.05,2.35,73375.0
DFFN,DFFN:US,BBG000N6JH48,2017-02-27,3.67,3.94,3.25,3.26,154768.0,0.0,1.0,3.67,3.94,3.25,3.26,154768.0
DFNL,DFNL:US,BBG00FNFQS25,2017-02-27,21.72,22.15,21.0774,21.15,21981.0,0.0,1.0,21.72,22.15,21.0774,21.15,21981.0
DFRG,DFRG:UW,BBG002WHLFX9,2017-02-27,16.55,16.65,16.1,16.25,196488.0,0.0,1.0,16.55,16.65,16.1,16.25,196488.0
DFVS,DFVS:US,BBG001WBLN30,2017-02-27,30.08,30.08,30.08,30.08,30.0,0.0,1.0,30.08,30.08,30.08,30.08,30.0
DGAS,DGAS:UW,BBG000BH3F93,2017-02-27,30.58,30.8,30.58,30.75,11788.0,0.2075,1.0,30.3699412397583,30.5884300256559,30.3699412397583,30.5387734834064,11788.0
DGICA,DGICA:UW,BBG000JQLVJ9,2017-02-27,16.96,16.97,16.51,16.85,46266.0,0.0,1.0,16.6648878715262,16.6747138667334,16.2227180871991,16.5568019242462,46266.0
DGICB,DGICB:UW,BBG000JQPG71,2017-02-27,16.1,16.1,16.1,16.1,0.0,0.0,1.0,15.976734375,15.976734375,15.976734375,15.976734375,0.0
DGII,DGII:UW,BBG000BZ5986,2017-02-27,12.8,12.9,12.7,12.75,56421.0,0.0,1.0,12.8,12.9,12.7,12.75,56421.0
DGLD,DGLD:US,BBG0025KZKB0,2017-02-27,49.29,50.04,48.5,50.03,207858.0,0.0,1.0,49.29,50.04,48.5,50.03,207858.0
DGLY,DGLY:US,BBG000Q4CWM4,2017-02-27,4.9,4.9,4.65,4.75,22072.0,0.0,1.0,4.9,4.9,4.65,4.75,22072.0
DGRE,DGRE:US,BBG004X8X0L7,2017-02-27,22.89,23.25,22.76,22.95,27988.0,0.0,1.0,22.89,23.25,22.76,22.95,27988.0
DGRS,DGRS:US,BBG004WG0DR2,2017-02-27,33.73,33.9609,33.64,33.91,14442.0,0.0,1.0,33.3831227090264,33.6116481473161,33.2940482636124,33.5612715998543,14442.0
DGRW,DGRW:US,BBG004LMH377,2017-02-27,35.49,35.5,35.39,35.48,302837.0,0.0,1.0,35.1829325150803,35.1928459928248,35.0837977376357,35.1730190373359,302837.0
DHIL,DHIL:UW,BBG000K7DYJ2,2017-02-27,201.52,203.6,201.3,203.6,6534.0,0.0,1.0,201.52,203.6,201.3,203.6,6534.0
DHXM,DHXM:UW,BBG007BC2ZN0,2017-02-27,4.4,4.4,4.4,4.4,351.0,0.0,1.0,4.3819008443386,4.3819008443386,4.3819008443386,4.3819008443386,351.0
DIOD,DIOD:UW,BBG000G262B4,2017-02-27,24.9,25.02,24.64,24.91,165136.0,0.0,1.0,24.9,25.02,24.64,24.91,165136.0
DISCA,DISCA:UW,BBG000CHZ4B9,2017-02-27,29.19,29.375,28.835,29.05,2091496.0,0.0,1.0,29.19,29.375,28.835,29.05,2091496.0
DISCB,DISCB:UW,BBG000F7NMG6,2017-02-27,29.2,29.2,29.2,29.2,135.0,0.0,1.0,29.2,29.2,29.2,29.2,135.0
DISCK,DISCK:UW,BBG000VMWN82,2017-02-27,28.47,28.62,28.13,28.33,737052.0,0.0,1.0,28.47,28.62,28.13,28.33,737052.0
DISH,DISH:UW,BBG000C2YW76,2017-02-27,62.34,62.92,62.05,62.53,1210532.0,0.0,1.0,62.34,62.92,62.05,62.53,1210532.0
DJCO,DJCO:US,BBG000BH5KW4,2017-02-27,215.0,216.88,210.4,213.56,4388.0,0.0,1.0,215.0,216.88,210.4,213.56,4388.0
DLBS,DLBS:US,BBG0014JT3X7,2017-02-27,18.67,18.9,18.67,18.9,4274.0,0.0,1.0,18.67,18.9,18.67,18.9,4274.0
DLHC,DLHC:US,BBG000G19HR3,2017-02-27,5.65,5.65,5.5684,5.64,4494.0,0.0,1.0,5.65,5.65,5.5684,5.64,4494.0
DLTH,DLTH:UW,BBG00B59FBP2,2017-02-27,21.6,21.6,20.87,21.21,342331.0,0.0,1.0,21.6,21.6,20.87,21.21,342331.0
